GS	GeneList	Qvalues	Direction
FINETTI_BREAST_CANCERS_KINOME_GRAY	SCYL2 NEK4 CSNK1G3 CHUK TWF1 PRPF4B MAP4K3 SLK HIPK1 TLK1 CSNK1A1 DYRK1A TRIM33 CDK17 SNRK	0.0592552	DN
PID_HNF3B_PATHWAY	FOXA1 BDH1 PCK1 HADH CEBPA G6PC ALAS1 HMGCS1 ACADM ALDOB CPT1A SP1 TFRC NF1 HNF1B TAT IGFBP1 ACADVL HNF1A DLK1 CREB1 CPT1B NKX2-1 TTR ALB AFP HNF4A F2 PKLR PDX1 ABCC8 AKT1 GCK APOA1 SLC2A2 FOXA2 INS CEBPB CEBPD NR3C1 UCP2 FOXF1	0.0593319	DN
TERAO_AOX4_TARGETS_SKIN_DN	UCHL1 SNURF IGF1 ABCD2 ACSL6 C5orf45 ESRRG FKBP15 ESF1 SCAF11 DMXL1 HIST1H1D MAU2 C17orf75 C5orf22	0.0593997	UP
BILANGES_SERUM_SENSITIVE_GENES	AKAP12 CDKN1C GABBR1 PENK JUN TUBB2A DNM1 ARL4D PSD ARID5B AQP1 BGN ZNF423 NAP1L1 KIF21B CRLF1 TUBB MDN1 MYL3 PLOD1 SUPT16H DDX6 P2RX2 XCR1 TLX2 IL3RA RRAGD GSTA4 MMP3 EIF3E POU4F1 RAVER2 UTF1 LPAR6 NSA2 TNRC6B RPL10A HIPK2 RPL31 TP53I11 NAA10 RPS18 ANKS1A TERF1 LALBA CYP17A1 CDC37 TOMM20 TLE3 SPEN HSPB11 LBR KHSRP CPT1B MTDH EIF3K IGBP1 OLA1 SLC25A17 CRYZ SIDT2 BLVRB RPH3AL CS TCF7L2 LARS2 TAPBPL AHCY ASL	0.059461	UP
KEGG_NITROGEN_METABOLISM	CTH CA2 CA4 CA12 CA1 GLUD2 CA7 GLS AMT GLUD1 CA3 CA9 HAL ASNS CA5B CPS1 GLS2 GLUL CA14 CA5A CA8 CA6	0.0595769	DN
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	AKT3 FYN LCK HLA-DQA1 MAP3K14 HLA-DPA1 ICOS HLA-DRB5 CD86 CD4 HLA-DRB1 CD3D CD3E HLA-DPB1 VAV1 CD247 PTPN6 CD28 PIK3R3 PPP2R5B LYN MAP3K8 CTLA4 PIK3CA GRAP2 TRIB3 PDCD1 AKT2 AKT1 PIK3R1 PAK2 MAPKAP1 MTOR CSK PPP2R5C CD80 ICOSLG PPP2R5D PIK3R2 PDPK1 PDCD1LG2 GRB2 PPP2CA TNFRSF14 CD3G PPP2R1A SRC MLST8 PPP2R5E RAC1 PPP2CB CDC42 PPP2R5A PPP2R1B YES1 PAK1	0.059585	UP
RIZKI_TUMOR_INVASIVENESS_3D_UP	NR4A2 TAC1 DMD TNC LHFP FILIP1L EGR2 CD69 CXCL13 CXCL12 RUNX1T1 CYP1B1 DCLK1 RYR3 FBXL2 RGS13 RHOH S1PR1 JUN PIP4K2A FGFR1 COL1A2 NPR3 PAM DUSP2 BST2 SOD3 RAB33A GLIPR1 HLA-DPA1 GATA2 SSBP2 CD72 MAGED2 SST ADRA2C C5 ARID5A FCN1 PTN ART4 ZNF32 IKZF1 PTAFR CNN2 SLC16A6 IRF5 LILRA4 CCL14 COL3A1 SEMA3F GRIK1 CCNI FAM189A2 SLC23A2 FAM50B CAMP OAZ2 CDK5R2 ABCB9 CDKL3 ZMYND10 ETV4 SLC3A2 CAPN3 SMCP DDB2 EPS15L1 GRIP1 CSF1 TAOK2 ASGR1 THPO TLX2 FGF12 HLTF CABYR SAE1 CD7 FTSJ1 NUDC RPGR GPR161 DCTN1 CASC3 MLLT10 CSE1L NR1H2 GRIN1 MMP17 MMP13 MARS POLE UBE2D4 CCK ISCU ABCB6 UBE2I TNNC1 PRR4 FAM134C SPTA1 RAB35 BRDT PTK2 PNPLA6 STOML1 SLC39A1 CTBP1 ST7 PMAIP1 DIO1 TNFRSF17 IRS2 TOP2B ZNF273 TLE1 RFX3 BCAS2 BRAF GRB2 PI4KA CYP4F8 RNF4 ZNF219 BMP6 CPA1 MT3 NAE1 TSTA3 ETV6 ZNF263 RCC1 IGF1R CCNA1 HIPK3 SLC25A6 WIF1 TMED10 UBN1 AADAC CAP1 TCF12 BCR RPS6KB1 QDPR TFAM TARDBP GTF2E2 MRPS10 ALG3 INPP1 DHX8 TYMS TCEB2 NFAT5 MMP15 AKAP5 TAP2 MAP2K4 DAO RPH3AL TIMM17A AMT STOML2 DCAF7 ATP2A2 NSDHL TBL2 UBL3 CHST5 ACYP1 VAPB RREB1 APC GZMA DNM2 MECOM SLC25A46 ALDH5A1 ADSS CNKSR1 PIK3CB LIMA1 TNFSF10 PCSK6 ECI1 SLC17A4 LLGL2 CCNA2 GNAI1 DHRS9 HMGA2 ERBB3 SRD5A1 XK	0.0603384	UP
SCIAN_INVERSED_TARGETS_OF_TP53_AND_TP73_DN	ATF3 ATP2B4 BHLHE40 PLS3 BASP1 ACTN1 SLC7A5 BAIAP2 TRAF1 HBD TNK2 KLF9 RELA NFKB2 BTG1 DDX17 TRIOBP ETF1 EIF1 MORF4L2 HNRNPA3 CELF1 RELB CDK11A YWHAQ DNAJB6 MAEA IFNGR2 ARF6 PREP	0.0612778	UP
LUI_THYROID_CANCER_CLUSTER_1	FOSB NR4A1 MXRA7 FBN1 FYN DEGS1 BTG2 SPRY1 HHEX BEX4 ST3GAL5 CEBPD DUSP6 CCND1 CLASP1 CDC25B PLD3 SATB1 ITSN2 GOLGA8A SEPT9 PHIP CHD4 MDK ARHGAP1 GAS6 SRSF6 EPOR SMARCC1 IGSF1 CTBP2 SRSF11 MFSD10 EVPL NKX2-1 TMF1 AP1G2 SFPQ TNFRSF10B DHRS3 APLP2 LASP1 ZC3H14 HES1 ADCY9 SOX4 ATP13A3 DYNC2LI1 ANK3 LRP4	0.0612815	UP
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_0	ATP1A2 GEM CFH NCAM1 ITIH5 ANGPTL2 DKK3 RPRM BNIP3 RHOQ ADRB2 SASH1 PROS1 CTSF LIFR CEBPD RTN2 SAMHD1 AOX1 RECK DBP PLA2G7 PNRC1 GABARAPL1 ENPP2 IGFBP3 GSTT2 GLRB BBS9 ALDOC VAMP4 NR1D2 DDX6 EIF4B KLHL24 CASP4 TEF ABCA1 ABCA4 PNPLA2 NR1D1 RAD51B ST6GAL1 SESN1 MAP1LC3B WDR45 BACH1 HAUS4 EPHX1 ABLIM1 NT5E CCNG2 RIN2 LOX TMEM159 MXI1 MET EPS8 HSD17B11 CPD LAMA3 ALAS1 SMPDL3A LAMB3 PROM1	0.0614914	UP
FOURNIER_ACINAR_DEVELOPMENT_LATE_UP	CRYAB SERPINA3 GPNMB TCF4 MAFB BBOX1 APOE DSG3 KRT10 SOX4 SPTSSA	0.0615164	UP
OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_DN	FLNA SERPINA3 AEBP1 MAP1A LRRC17 GLI3 SIRPB1 TRIB1 MMP2 HYAL2 NELL2 ATM AR BBS9 NHLH1 CCR9 FEV PSG11 ODF1 COL11A1 KRT6A CETN1 CCL7 CDH8 CFLAR GSTP1 SIGMAR1 TH FBN2 FUT3 LIMK2	0.0616115	UP
WANG_NEOPLASTIC_TRANSFORMATION_BY_CCND1_MYC	ATF3 IGFBP5 RGS2 ARHGAP6 EREG ARHGAP24 IGFBP4 AREG IGFBP3 COL5A3 TRIB3 DDIT3 S100G ADAM12 MMP12 CLSTN2 LPAR4 TSPAN7 TSPAN6	0.0618161	UP
CROONQUIST_IL6_DEPRIVATION_UP	ECM2 CDKN1C PDE1A ARL4C NCF2 RAPGEF3 RRAS HOMER3 LEFTY2 FCER2 IFIT1 TBC1D9 AHNAK APOL1 SLC7A7 PCDHGA8 SCGB2A2 IFIT2 FCGRT BMP2	0.0618315	UP
ZHU_SKIL_TARGETS_UP	ECM2 FN1 PPP1R15A DCN RHOQ JUNB SERPINE1 ST5 ENPP2 PLAU MMP16 HYOU1 IGFBP1 SEL1L GADD45A VEGFA EGFR CCNG2 CDKN1A ITGA2	0.0618451	UP
MARKEY_RB1_ACUTE_LOF_UP	OGN CH25H APOD PLEKHO1 MEOX2 SERPING1 BHLHE40 PRRX1 SERPINB9 CCL3 ITGAM FCGR2B ACSL4 EVI2A LMO2 CXCL2 HCLS1 ITGB2 PTPRC NPR3 CSF1R RAB8B TMEM45A IFI16 LAT2 LCP1 NCKAP1L TYROBP CD52 GATM C5AR1 NCF2 CTSH NCF4 IL7R CD72 SRGN RAC2 CCL4 CFP SAP30 STOM C1QB LST1 CRABP2 SOCS3 CCR1 LYL1 VAV1 PTPN6 FPR1 PLA2G7 C3AR1 STAB1 FCER1G TGFBI IGFBP3 LDLR SPHK1 UBE2L6 ITGAX ALDOC FAM13B IFIT1 SELPLG CSF2RA C2 GRINA ADAM8 ISG15 DDIT3 NUPR1 TNFSF9 MID1IP1 AGRN SPRR1A IL18BP GBP2 CASP4 MMP3 RAB3D DAXX SEMA7A HCK GPC4 ABCA1 GBP1 IRF7 NR1H2 HP SP100 ISG20 UBA7 DDX3Y PROCR PCSK5 PFKP CCL5 ADAR TOR3A CTSB ARNT CXCL10 IRF9 USP18 PSMB9 BNIP3L AP3S1 GGPS1 MMP10 TAPBP SGCB CCL7 KRT7 STAT1 CTSE PSME2 RBBP9 IFIT3 CTSZ TBC1D22A FAM134B IFT20 HIPK3 MBD1 CXCL14 CSNK1D GADD45A HLA-G FCGR1A IQGAP1 MT2A PCYT1A LGMN BID GRN TAP1 APP NDRG2 TOR1AIP2 ATP6V1B2 PDK1 IFI35 GLRX PFKL EDEM2 SAT1 NT5E PSMB10 RNF34 SOD2 ACP2 FNDC3A IFIH1 GABPA IFIT2 MKRN1 DHRS7 PSMB8 SKAP2 NPY LGALS3BP GBA MXI1 UBE2A FAM162A SGPL1 PLIN2 ABCG1 NDRG1 PNP GCNT2 NAMPT UCK2 ANXA4 PLAC8 SMPDL3A XDH HIST1H1C EGLN1 HIST1H2BC APOBEC1	0.061874	UP
DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN	DMD RBPMS ZEB2 NAV3 MITF HEG1 ROR1 KIAA0922 COL1A2 PTPRM MAD1L1 ARHGEF10 DOCK4 ZFHX3 CREB5 SGMS1 SLC16A7 UST AMPH CCND1 FAM168A LPAR1 AHDC1 DOCK9 ASXL1 CTIF TSC22D2 BICD1 INTS3 ABCC1 MALT1 GPR176 FAM193A ATXN1 TEAD1 DST TMCC1 KLHL20 NFIB FAM155A DNAJC2 SERPINB2 BTAF1 PEX14 SON LRP6 PCNT GPATCH8 USP15 CDC42BPA PHF14 EIF3A VPS13B PDS5B TOP1 PIK3C2A SFMBT1 HAS2 RB1CC1 SMAD7 ATRN ARAP2 WDHD1 RALGAPB WDR37 UBXN7 ACAP2 MSH3 SYNJ2 SKAP2 MPHOSPH9 HERC4 ACVR2A FAM179B TRIM24 ITCH PLCE1 GALK2 AVL9	0.0621706	UP
MOHANKUMAR_TLX1_TARGETS_DN	ASPN FGF13 BEX1 GUCY1A3 EML1 SOBP TNC APOD ANXA1 MAP1B SPOCK1 LTF RUNX1T1 SERPINA3 C1orf216 KIF5C LDB3 DKK3 CDK14 CADM1 KCND3 PDE8B SLITRK3 CD1C TYRP1 ARHGEF4 TNFRSF9 ALCAM CDH6 LRRC49 PKIA GDF15 PROS1 ST6GALNAC2 MAFB AMPH ST8SIA4 FOXN1 DUSP6 SHC2 DIRAS2 NELL2 AREG SYNDIG1 LEFTY2 BMP7 EPHA4 MAF FAM198B AAK1 DYRK4 RAB3B SGK1 CLGN S100A7 SLC43A1 NTRK1 BTC CALML5 PREX2 MFAP2 DDIT3 MCMBP ST7L FGF12 MYCN SHANK1 ZNF22 RBMXL2 PLA2G2E TXNIP KLF6 EIF4EBP1 MMP3 LRP1B ERBB4 SPATA6 CLIC3 MATN3 ASNS OR1D5 PLA2G3 SLC8A1 XCL1 NYNRIN GPR50 RASAL1 DRD2 CALCR MUC5AC CYP19A1 PTCH2 IL4R WLS RBMY1A1 SLCO2A1 AVPR1A SPINK5 NPPB GAD1 CKB PLAC1 TRIL S100P FGG UNC5B USH2A PPP1R26 RNF39 GTPBP10 MUC1 SLC2A9 HLA-F S100A6 DCAF10 BIK NMI FAM83E AUTS2 MGLL MARCKS SCUBE2 HSD17B4 AKR1C1 CEACAM6 IGSF3 GPX2 TSPO HIGD1A ABHD2 LAMC2 SEMA5A FXYD3 C3orf52 C1orf106 HPGD SERPINB5 TNIK HOXB9 LAMB3 PLD1 GPRC5A GALNT12 TFF3 CA2 MAPK13 S100A14 TOX3 IL18 PSD3 DSC2 STEAP1	0.0622423	UP
HOLLMANN_APOPTOSIS_VIA_CD40_UP	MEIS2 PEG10 MYH10 KCNN3 SYNE1 CDK14 MYBL1 RGS13 EMP3 ADAM19 STAP1 EAF2 RFTN1 DPYSL2 NQO2 USP13 TUBB2A NUDT11 BASP1 PTPRC MAGEH1 LY9 SNX10 PITX1 CREM RUNX3 LCK MAP4K4 BLK BTK CD86 DENND1C SH2B2 NRGN RAC2 NR3C1 CD22 MAP4K1 TACC1 PPP3CC TOX VAV1 PARP1 LEF1 MEF2C CHMP7 CAB39L KIAA0930 LTBP1 LRMP CYB5R1 ITGB7 GM2A PRKCA TBC1D1 PFDN2 NBEAL2 NCOR2 ARPP19 IRF8 TUBB3 FANCA PCM1 IFI30 GRK6 E2F1 PEMT TCEA1 PTPN22 CD99 TUBA1B PPP6R1 SLCO4A1 EPB41L2 DDX39A DST COPS6 XPO7 DUT PARD6A GNAS C6orf106 PEX3 GTF2F1 SBF1 PAK2 DDX3Y NFIB ZNF93 ISCU RHEB USP34 CD38 ITGB1 FNTA TUBA1C HMGB1 CYP39A1 HSPBP1 FOXN3 GTF2IRD1 ALDH4A1 FLII XRCC5 ARPC1B LGALSL DEDD TNFRSF17 TMEM147 COPS2 PDLIM2 MAK16 COPS3 SGCB ASH2L SYPL1 LSM1 CNOT7 CPNE3 RAP1B HBS1L INTS9 PLEKHF2 TRMT12 PRPSAP2 SNRPD1 SS18 HSPH1 ENSA LAP3 CLSTN1 TIMELESS BIN3 PARN PCMT1 TSFM CUX1 PPP2R2A ETS2 ADCK2 SNX19 ARPC2 SLC25A6 GTPBP6 RNF126 CAP1 CKAP4 MFHAS1 G3BP1 HDAC1 ATP6V1B2 PPP2CB MAST2 SMC4 TMEM106C MBD2 LSM4 HGSNAT MRPL34 KDM5D MRPS22 ARF3 CLTB RPS4Y1 NUSAP1 ALDH2 RNF19B CDKN3 ENDOD1 PXMP4 ATP8A1 PDGFD SRP54 MRPS33 PEX1 DEPTOR LSR SDHB MAPK6 MYO1E ACAT1 GCHFR SERINC5 AGPAT5 HMGB3 GSR SHMT1 MEST	0.0622926	UP
POS_HISTAMINE_RESPONSE_NETWORK	NNMT LOXL1 FBLN5 TGFB1 EMILIN1 JUN TIAM1 ENAH CEBPB ALPPL2 GARS ASNS CAMK2A PFN2 ADH7 CDK2AP1 NDST1 GABPB1 SLC7A1 ACPP H2AFY LMO1 ARF4 G3BP1 IGF2R IL15 TAX1BP3 GCNT1 TSPAN7 UPP1	0.0624399	UP
HILLION_HMGA1B_TARGETS	FOS TAC1 CLU EPHA3 ANXA1 CRIP2 EPHA7 SDC3 PCOLCE CXCL2 ANXA5 PNOC GFRA2 CD44 GPC1 ACHE NFKBIA TIMP2 NOS3 CCND3 LIMK1 SLC6A11 MYCN CSF2 GSTA4 GPX4 GRM5 PLAUR ACADL DCC RPL10 RPS11 RPL12 RPL19 HSP90AB1 RPL11 CD5 RPS4X HRK RPL13 RPL21 GABRR1 RPS19 MAK RPS12 GSTM2 CD80 STAT3 TNFRSF1A RPS3A CXCL10 PTMA PSMB4 VCP NME1 ID2 MIF PSMB6 CD3G UNC5B PDGFA ACADVL PCNA PSMA1 COX4I1 ARF5 PSMA6 ID1 ATP5H TK1 SOD1 AKR1A1 ID3 COX7A2 ARF6 ATP5F1 ATP5G1 CYP3A5 ATP5B FGFR4 PNLIPRP2 GMFB ALDH3A2 SLC25A5 ERBB2 COX5A NRAS	0.0628761	UP
PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_UP	HMMR CENPA TTF2 AURKA CDC20 RAD51AP1 FOXM1 NCK1 EZH2 NDC80 SKP2 CDC7 NCAPD2 TOPBP1 MCM4 MCM2 CDK1 TFDP1 SRSF10 SMC4 RPIA MRE11A AURKB RFC3 MSH2 PNN DEK MTF2 LBR KATNA1 DNA2 USP1 TCERG1 EXOSC8 RPA1 ASF1A SRSF11 HMGN4 RAD54L MCM6 UBE2S CEP57 MCM5 SNRPA CAD DDX39A BLM STMN1 NASP DNMT1 ILF3 MYBL2 RFC4 CDKN2C SH2D1A	0.0628904	DN
OSADA_ASCL1_TARGETS_UP	SCG2 ATF3 IGFBP5 ITGA1 CHGB RASGRP3 LTB RGS16 CALY CCR6 JAG2 PPP1R16B RET CBFA2T3 RASSF4 SEMA3E RAB3B RASA4 SCG3 SMYD3 ANGPT2 LFNG KLK3 SSTR1 CLDN14 MTSS1 BDKRB2 KRT14 BDKRB1 SSTR2 IGFBP1 KRT13 GAS2 SEMA6A KLK1 RHOBTB3 VDR SYTL2 MYB EDN3 RNF128	0.0629604	UP
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	AKR1B10 FPGT GMDS HK2 MPI FBP1 PMM1 SORD ALDOB MTMR2 PFKFB2 GMPPA ALDOA PFKL PMM2 TPI1 MTMR6 GMPPB TSTA3 PFKFB1 MTMR1 PFKP FBP2 PFKFB4 HK3 KHK HK1 ALDOC MTMR7 PFKM AKR1B1 PFKFB3	0.0632318	DN
ELLWOOD_MYC_TARGETS_DN	HIST1H2BC PROM1 CA2 PHYH TMPRSS2 CLDN4 TMED3 PEX2 IDE TMEM97 CHMP2A ALDH2 LAMTOR2 EGF DAZAP2 EZR ERP44 PDIA6 PTTG1IP GANAB FKBP2 UFC1 DNAJC10 CDS2 NKX3-1 MCFD2 NR1D2 SATB1 INPP5B FMOD LIMCH1	0.0635868	DN
CROMER_METASTASIS_UP	FERMT2 TUBB2B TSC22D3 CXCR4 COL4A1 C10orf10 SH3BP5 ARHGDIB BEX4 TMEM109 FADS1 TFAP2C ATP6V0E2 MAGED2 FADS2 SLC2A3 MFGE8 CDH11 PPT1 PARP1 SH3BGRL ENPP2 PLCG1 EID1 MDC1 BMI1 CELSR1 ATRX OR2H2 CCND3 WAS TMEM63A XPO1 REEP5 KDM5C SERINC1 MICB DYRK1A TMEM123 CNOT2 PSMB9 CTNNB1 ID2 C5orf15 PPIH SLC25A36 BUB3 CNN3 MAGED1 RPN2 DEK SMC1A GNS GPR107 NFYC TCF12 GANAB ZFC3H1 PTPRK UBXN4 CD164 SPG11 TBCE ZBED1 MFAP3 PPID PGRMC1 FCGRT CD46 MTMR2 ACVR1B SLC30A1 AGFG2 KIFAP3	0.0639024	UP
HUI_MAPK14_TARGETS_UP	SFRP1 FHL1 PRNP JUN ITGB7 JUND GRAP2 ISG15 DUSP8 GNG4 ASB1 PAK6 CNTNAP2 GADD45A GADD45G MAP2K6	0.0639101	UP
KEGG_GALACTOSE_METABOLISM	G6PC HK2 GALK2 GALE PGM1 GLB1 UGP2 MGAM PFKL B4GALT1 GLA LALBA GALT GAA PFKP HK3 LCT HK1 G6PC2 GCK B4GALT2 PFKM GALK1 AKR1B1	0.0642433	DN
MIDORIKAWA_AMPLIFIED_IN_LIVER_CANCER	CYR61 CAV2 CAV1 DUSP14 PLXDC1 CREM ADCY2 PIP4K2B PCGF2 SOCS7 FZD8 RPL23 MTRR WNT2 RPL19 SYNRG TADA2A PRCP PARD3 SSR1 ST7 ACACA CUL2 CACNB1 PSMB3 CWC25 HNF1B ANKRD7 DDX52 LASP1 CAPZA2 RREB1 MET FASTKD3 CFTR DSP	0.0643208	UP
KAUFFMANN_MELANOMA_RELAPSE_UP	MAD2L1 RFC5 GMNN TOP2A CHEK1 HUS1 RAD51AP1 CDC6 CENPF SMC2 RAD51 ORC4 GTF2H2 GINS2 MCM4 NEIL3 SMC4 RFC2 BRCA1 CHEK2 RPA3 TFAM CCNH PTTG1 PTTG2 SUMO1 PCNA MSH2 POLQ DEK RAD17 DCLRE1A PPIA ORC6 RRM2 MCM7 BRIP1 TDP1 TERF1 XRCC5 CDC45 CTBP2 RAD54L MCM6 FANCG EXO1 CHAF1A BLM MCM3 GTF2H3 OGG1 FANCA RFC4 XRCC2 MSH6	0.0643959	DN
KEGG_PENTOSE_PHOSPHATE_PATHWAY	RBKS DERA PGM1 FBP1 PGD ALDOB PRPS2 PGLS RPE TALDO1 GPI TKT ALDOA PFKL RPIA G6PD PFKP FBP2 H6PD TKTL1 PRPS1L1 ALDOC PFKM PRPS1	0.0646691	DN
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	GCHFR PRKG2 DHFR SPR GCH1 PTS CALM2 CALM3 CALM1 HSP90AA1 AKT1 NOS3	0.0649597	DN
HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_UP	ECT2 E2F8 HMMR PRC1 RFC5 CENPA KIF4A TTK NEK2 PCK2 CCNA2 CDC25C AURKA MELK HMGB3 CASP3 ACY1 CCNB1 DLGAP5 TOP2A KIF20A CDC20 CCNB2 MKI67 CKS2 IDE EDN2 GPHN ATP5D KIN HELLS CKS1B SMC2 CDKN3 PLK4 CENPE KIF23 CDKN1A RAD51 NUSAP1 TMPO DCTPP1 KIF2C RACGAP1 CIT HAUS6 KIAA0101 KIF22 HES1 PPP1CA COIL CDK1 SMC4 LDHA WDHD1 TK1 ACTN4 ABR BRCA2 GSPT1 NCAPH UBE2C AURKB CTC1 KPNA2 ENO1 RFC3 ANP32A RRM1 PSMC3 H2AFX SNX2 HSPA8 BUB1 IL4 CBX1 HTT PPIA MYEF2 POLA1 CALM2 TRIM46 RRM2 LIG1 CDCA3 PPP2CA NME2 EIF2AK2 MIS18BP1 DBF4 ARL1 CKAP5 HMGB2 PIH1D1 DNA2 CBX5 FEN1 TUBB4B CHAF1B U2AF1 FLII MCM10 RPA1 INCENP IPO5 SSX2IP CDC45 PSAT1 RAD54L STIM1 MCM6 AZIN1 UBE2S RAN VPS72 XPO1 MCM5 TUBA3C DUT RPL10 HOXC5 FAM111A STMN1 NASP TUBA1B CCNE1 TRIP13 DDX19A MMP14 DNMT1 NUDC NUCKS1 NCAPH2 ANP32B RBL1 TUBB3 AARS CAMP ZNF358 ITGB7 TUBB GSN MTHFD2 ANP32E CDKN2C HLA-DRB1 NEDD4 HLA-DQB1 NT5DC2 SLC29A1 TUBA1A RAMP1 CRIP2 MYH11	0.0651712	DN
PID_IL4_2PATHWAY	EGR2 CCL11 MYBL1 IRS1 BCL6 COL1A1 THY1 COL1A2 STAT5B AICDA INPP5D SELP CEBPB SPI1 SOCS3 DOK2 PTPN6 FES CCL17 FCER2 STAT5A ETS1 GTF3A IRF4 CD40LG PIK3CA ARG1 LTA IL2RG SOCS1 ALOX15 AKT1 JAK1 OPRM1 IL10 PIK3R1 JAK3 MTOR IL5 ITGB3 CBL IL4R SHC1 IRS2 STAT6 JAK2 GRB2 BCL2L1 SOCS5 IL4 RPS6KB1 HMGA1 IL13RA2 MAPK14 IL13RA1 SP1 MYB TFF3 PIGR	0.0654195	UP
KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS	CCL2 SPP1 CCR7 C3 CCL3 IL10RA ITGAM IL16 CXCL2 CCL22 LTB CCR6 CXCR5 CCR1 TNFRSF1B CCR2 CCL20 CCR4 IL6ST CD40LG CXCR2 IL1B CCR5 IL2RB LTA XCR1 IL2RG IL11 CCR9 CXCL9 CXCR3 CCL5 CXCL10 IL36RN CCL7 IL1A IFNG TNF IL13RA1 IL15 CASP1 IL6R IL1R2 IL18	0.0654245	UP
MAHAJAN_RESPONSE_TO_IL1A_DN	FOS CTGF MYH10 ZEB1 TGFBR3 F8 MITF LAMA4 PLS3 SLIT3 SLC29A1 CTNNAL1 HSD11B1 SLC2A3 IL11RA EPHA2 CHST10 CRABP2 RECK LPP EPHB4 PPT2 GRP C1orf68 CYP2A13 MAPRE2 RNF24 GSTA4 HSPA4L VCAN PEX3 UBE2N SF3B1 RPL3 LMNA PPP2R5C FOXN3 UBR5 CYP19A1 SLC25A12 DYNC1LI2 COL4A5 ARL6IP5 MAGEA11 ADH5 ASAH1 RYK GALNT2 SMC3 ACADVL POLR1C ITGB5 PCNA PTEN IDH2 TOB2 VDAC2 KDELR3 PRKCI SYNJ2 SCP2 ME1 ALDH3A2 SORD DYRK2 ALDH7A1 SRI POSTN NEK4 GALC RALA ACOX1 AKR1B10	0.0655208	UP
COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_DN	TIMP3 FN1 GPNMB SPP1 BHLHE40 DYNC1I1 PRRX1 A2M FMOD TGFBI CHI3L1 NPC2 CTNNB1 CSNK1A1 SQSTM1 COL4A3 POLR2C EDNRB PGK1 ANXA2 EGFR ZFAND6 TXNRD1 TFRC TRIM24 PLIN2 SLC30A9	0.0655273	UP
PODAR_RESPONSE_TO_ADAPHOSTIN_UP	FAM129A ATF3 CLU RGS2 ZEB1 ANXA1 CDKN1C DUSP1 TUBA1A KLF2 PPP1R15A MFAP4 JUN TUBB2A MAFF CLIC2 FYN CSGALNACT2 IL23A CREM ARID5B PALLD CLEC2B CYTIP NCF2 DDIT4 KLHL21 HSPA6 DNAJB4 RPS6KC1 CEBPB NLRP1 TRIB1 CD44 PLEK ZFP36L1 DUSP5 PNRC1 DGKG GABARAPL1 IGFBP3 BBC3 ITGAX SLC38A2 PHLDA1 HSPB1 JUND NAP1L2 NEK1 YPEL5 TRIB3 TES SLC3A2 DDIT3 TNFSF9 ATF4 ZFAND5 KLF6 ZNF165 HSPA13 MORC3 CHAC1 GARS MBNL2 MSX1 ISG20 MARS ASNS MAFG ADAM17 GOLGA2 ARMCX3 SLC7A11 PSAT1 DNAAF1 TMEM57 ASF1A WDR26 RAP2B PMAIP1 IFNGR1 NFE2L1 HIST1H2BB ID2 CLK1 CARS TMCO3 RND3 MAP1LC3B SEC24D SQSTM1 CCPG1 GLA DNAJB9 DNAJB2 BSDC1 BACH1 ZBTB43 GADD45A HDLBP VEGFA ACTR10 RB1CC1 HEXIM1 ZNF267 HBP1 DNAJB1 PRDM4 GLRX IFRD1 SAT1 CD55 FTH1 IER5 CCNG2 GAB2 FNDC3A MGAT2 STX12 SOX4 GTPBP2 NCOA2 IL15 EIF2AK3 TMEM140 ZNF215 MXI1 RAB9A P4HA2 HIST1H2AM AKR1C2 HIST1H2BG PIR HMOX1 STX3 GCLM CEBPG AKR1C3 FOXA1 STEAP1	0.0655632	UP
